Project_ID,Project_Type,Location,Area_Impacted,Air_Emissions,Water_Pollution,Habitat_Loss,Carbon_Footprint,Mitigation_Plan,Impact_Score,Budget,Duration,Stakeholders,Public_Acceptance,Sustainability_Practices
Project_44403,Construction,City_A,68.39,662.04,80.2,7.98,8478.75,Not Applicable,89.33,8992289,58,"['Local Community', 'Environmental Organization', 'Local Community']",High,"['Energy Efficiency', 'Green Infrastructure']"
Project_74238,Construction,City_E,79.59,937.12,76.1,8.26,8852.66,Not Applicable,36,4950076,22,"['Environmental Organization', 'Government', 'Government']",Low,"['Waste Management', 'Energy Efficiency']"
Project_74085,Construction,City_A,50.97,727.94,84.7,8.1,8678,Implemented,89.79,8142838,33,"['Private Sector', 'Local Community', 'Private Sector']",Medium,"['Waste Management', 'Green Infrastructure']"
Project_42604,Construction,City_B,95.62,666.38,69.54,7.83,8048.55,Implemented,61.18,1046100,25,"['Environmental Organization', 'Environmental Organization', 'Private Sector']",High,"['Energy Efficiency', 'Renewable Energy']"
Project_42577,Construction,City_D,71.6,957.86,99.61,9.03,8392.15,Not Applicable,44.79,1910442,44,"['Local Community', 'Environmental Organization', 'Local Community']",High,"['Waste Management', 'Energy Efficiency']"
Project_45411,Construction,City_C,93.09,936.28,83.97,6.81,8127.59,Planned,44.71,1772151,25,"['Government', 'Environmental Organization', 'Local Community']",Low,"['Green Infrastructure', 'Renewable Energy']"
Project_42212,Construction,City_E,92.92,820.16,95.78,4.31,8279.46,Implemented,39.18,4939729,59,"['Government', 'Private Sector', 'Government']",Medium,"['Energy Efficiency', 'Waste Management']"
Project_42166,Construction,City_C,93.96,872.95,96.72,8.16,8120.14,Implemented,5.01,7540228,7,"['Local Community', 'Private Sector', 'Environmental Organization']",High,"['Energy Efficiency', 'Energy Efficiency']"
Project_75493,Construction,City_B,62.17,981.21,85.63,4.38,7951.24,Not Applicable,28.49,9213138,15,"['Government', 'Environmental Organization', 'Local Community']",Medium,"['Waste Management', 'Green Infrastructure']"
Project_41854,Construction,City_E,94.13,738.86,84.56,7.94,8448.08,Planned,35.86,4997757,34,"['Local Community', 'Government', 'Private Sector']",Medium,"['Waste Management', 'Green Infrastructure']"
Project_73544,Construction,City_E,59.86,730.6,72.78,6.12,8299.16,Implemented,84.08,7734101,42,"['Environmental Organization', 'Local Community', 'Environmental Organization']",Medium,"['Waste Management', 'Waste Management']"
Project_75701,Construction,City_D,79.28,804.41,59.94,8.69,8191.51,Implemented,52.15,2023783,10,"['Local Community', 'Environmental Organization', 'Private Sector']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
Project_41494,Construction,City_D,93.13,939.59,47.76,9.14,8136.55,Implemented,82.57,9831260,47,"['Local Community', 'Environmental Organization', 'Private Sector']",High,"['Renewable Energy', 'Green Infrastructure']"
Project_41450,Construction,City_C,88.62,630.19,82.05,6.92,7944.15,Not Applicable,1.17,8232112,49,"['Local Community', 'Government', 'Private Sector']",Low,"['Green Infrastructure', 'Waste Management']"
Project_41131,Construction,City_A,74.41,996.6,54.23,7.59,7903.66,Implemented,53.71,9910588,55,"['Government', 'Environmental Organization', 'Local Community']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_45898,Construction,City_E,82.69,711.29,94.89,9.43,8803.31,Not Applicable,69.99,4219325,46,"['Government', 'Private Sector', 'Government']",Low,"['Green Infrastructure', 'Renewable Energy']"
Project_46026,Construction,City_C,95.44,606.43,87.9,7.66,8792.09,Implemented,84.89,9657388,23,"['Government', 'Private Sector', 'Local Community']",High,"['Renewable Energy', 'Renewable Energy']"
Project_76260,Construction,City_A,86.96,559.3,60.59,4.36,8489.77,Implemented,87.84,8181009,25,"['Private Sector', 'Government', 'Local Community']",Low,"['Waste Management', 'Energy Efficiency']"
Project_76454,Construction,City_D,95.6,639.56,80.03,6.68,8013.77,Implemented,31.61,6175021,58,"['Government', 'Local Community', 'Private Sector']",Low,"['Energy Efficiency', 'Green Infrastructure']"
Project_40091,Construction,City_B,54.71,926.17,90.12,6.13,8384.4,Not Applicable,55.63,2774047,13,"['Local Community', 'Environmental Organization', 'Government']",High,"['Green Infrastructure', 'Renewable Energy']"
Project_49192,Construction,City_C,53.93,934.12,70.65,7.87,8821.69,Implemented,77.57,8898035,33,"['Environmental Organization', 'Private Sector', 'Environmental Organization']",High,"['Green Infrastructure', 'Green Infrastructure']"
Project_78850,Construction,City_D,92.54,622.47,69.41,7.2,8479.01,Planned,45.31,2255116,49,"['Government', 'Environmental Organization', 'Private Sector']",Medium,"['Green Infrastructure', 'Renewable Energy']"
Project_79185,Construction,City_E,60.61,976.06,96.85,4.14,7845.82,Implemented,5.52,7983748,23,"['Environmental Organization', 'Government', 'Government']",High,"['Waste Management', 'Renewable Energy']"
Project_82856,Construction,City_C,78.06,601,91.72,7.01,7943.67,Planned,40.86,1984046,12,"['Government', 'Local Community', 'Government']",High,"['Green Infrastructure', 'Energy Efficiency']"
Project_31711,Construction,City_A,55.14,752.12,63.33,8.99,8568.78,Planned,18.43,3460260,21,"['Private Sector', 'Environmental Organization', 'Private Sector']",Low,"['Green Infrastructure', 'Green Infrastructure']"
Project_82913,Construction,City_E,97.64,857.02,52.87,9.03,8033.25,Planned,76.06,7670886,17,"['Government', 'Environmental Organization', 'Private Sector']",High,"['Energy Efficiency', 'Green Infrastructure']"
Project_82947,Construction,City_E,62.61,677.96,56.3,5.94,8832.67,Not Applicable,30.23,3966687,57,"['Environmental Organization', 'Government', 'Local Community']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_72043,Construction,City_C,93.72,930.95,90,5.59,7950.58,Not Applicable,17.57,510416,29,"['Government', 'Private Sector', 'Government']",High,"['Waste Management', 'Green Infrastructure']"
Project_71973,Construction,City_A,67.87,744.74,89.45,5.08,7957.65,Implemented,98.24,4046862,35,"['Local Community', 'Private Sector', 'Environmental Organization']",High,"['Waste Management', 'Waste Management']"
Project_51617,Construction,City_B,53.99,548.74,71.27,4.22,8600.69,Implemented,73.82,9708975,34,"['Environmental Organization', 'Environmental Organization', 'Private Sector']",Medium,"['Renewable Energy', 'Green Infrastructure']"
Project_51753,Construction,City_B,63.66,876.91,68.7,9.65,7854.18,Planned,78.19,9094486,8,"['Private Sector', 'Government', 'Private Sector']",High,"['Energy Efficiency', 'Energy Efficiency']"
Project_51785,Construction,City_B,99.39,891.42,90.75,8.79,8917.17,Implemented,99.99,9101864,58,"['Environmental Organization', 'Environmental Organization', 'Environmental Organization']",High,"['Green Infrastructure', 'Renewable Energy']"
Project_30470,Construction,City_D,87.03,955.77,43.76,7.99,8366.27,Not Applicable,59.39,852111,34,"['Environmental Organization', 'Local Community', 'Government']",Medium,"['Renewable Energy', 'Green Infrastructure']"
Project_83430,Construction,City_B,65.23,709.53,41.35,6.29,8944.91,Not Applicable,50.3,8192686,11,"['Local Community', 'Local Community', 'Private Sector']",Medium,"['Energy Efficiency', 'Renewable Energy']"
Project_83533,Construction,City_D,54.29,746.11,40.31,7.34,8190.64,Planned,38.02,4496556,9,"['Government', 'Government', 'Local Community']",High,"['Green Infrastructure', 'Energy Efficiency']"
Project_51878,Construction,City_A,70.73,952.28,75.02,5.12,7780.91,Implemented,73.18,2947600,39,"['Environmental Organization', 'Government', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_30252,Construction,City_B,98.24,929.2,46.59,6.76,8067.11,Planned,97.31,4944297,55,"['Environmental Organization', 'Local Community', 'Environmental Organization']",High,"['Energy Efficiency', 'Energy Efficiency']"
Project_29947,Construction,City_E,90.22,998.47,77.2,6.55,8673.78,Planned,15.94,9074547,19,"['Government', 'Environmental Organization', 'Local Community']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
Project_51911,Construction,City_E,90.94,977.12,65.99,7.93,8346.87,Not Applicable,22.8,9930275,20,"['Environmental Organization', 'Environmental Organization', 'Environmental Organization']",High,"['Renewable Energy', 'Renewable Energy']"
Project_29651,Construction,City_E,86.8,610.87,95.81,6.62,8510.14,Planned,75.21,9243518,54,"['Environmental Organization', 'Private Sector', 'Private Sector']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_29588,Construction,City_D,82.47,897.84,45.86,6.88,8719.41,Not Applicable,97.77,1483554,19,"['Local Community', 'Private Sector', 'Local Community']",High,"['Energy Efficiency', 'Energy Efficiency']"
Project_51987,Construction,City_C,82.04,568.87,63.66,4.16,8731.67,Planned,62.62,9025307,39,"['Private Sector', 'Government', 'Government']",High,"['Energy Efficiency', 'Waste Management']"
Project_84043,Construction,City_E,76.99,889.45,54.82,7.01,8281.69,Not Applicable,64.68,822909,26,"['Government', 'Government', 'Government']",Low,"['Green Infrastructure', 'Energy Efficiency']"
Project_29494,Construction,City_A,95.45,567.6,41.57,9.55,8089.46,Not Applicable,45.2,3471952,34,"['Environmental Organization', 'Environmental Organization', 'Private Sector']",Medium,"['Energy Efficiency', 'Green Infrastructure']"
Project_52064,Construction,City_A,58.35,649.99,98.74,7.38,8115.08,Planned,24.6,5885944,15,"['Local Community', 'Environmental Organization', 'Government']",Medium,"['Energy Efficiency', 'Waste Management']"
Project_29368,Construction,City_E,68.19,695.04,77.89,9.04,8801.1,Implemented,58.23,2880090,28,"['Private Sector', 'Environmental Organization', 'Private Sector']",High,"['Green Infrastructure', 'Energy Efficiency']"
Project_72189,Construction,City_D,90.39,932.59,62.46,8.31,8779.13,Not Applicable,23.06,8681863,21,"['Government', 'Government', 'Government']",Low,"['Renewable Energy', 'Renewable Energy']"
Project_51083,Construction,City_E,83.08,761.8,97.35,4.87,8825.79,Planned,12.24,8972404,6,"['Private Sector', 'Environmental Organization', 'Environmental Organization']",Medium,"['Waste Management', 'Renewable Energy']"
Project_50805,Construction,City_A,87.49,616.24,90.64,5.34,7993.49,Planned,75.61,1997572,41,"['Government', 'Government', 'Private Sector']",Low,"['Green Infrastructure', 'Green Infrastructure']"
Project_32044,Construction,City_C,55.78,865.36,94.07,5.4,8741.01,Not Applicable,98.05,8745968,16,"['Government', 'Government', 'Local Community']",High,"['Renewable Energy', 'Energy Efficiency']"
Project_34360,Construction,City_E,51.53,518.17,65.84,8.42,8023.85,Planned,56.35,7258758,10,"['Government', 'Local Community', 'Government']",High,"['Green Infrastructure', 'Green Infrastructure']"
Project_79497,Construction,City_C,99.15,529.52,63.77,8.89,8080.25,Implemented,85.81,9346367,59,"['Private Sector', 'Government', 'Local Community']",High,"['Renewable Energy', 'Energy Efficiency']"
Project_34153,Construction,City_D,63.06,717.47,52.36,8.55,8751.16,Planned,46.42,9331846,51,"['Environmental Organization', 'Environmental Organization', 'Environmental Organization']",Medium,"['Waste Management', 'Renewable Energy']"
Project_34039,Construction,City_B,60.34,650.15,59.78,7.65,7847.03,Planned,42.03,9927527,29,"['Private Sector', 'Private Sector', 'Private Sector']",Medium,"['Waste Management', 'Waste Management']"
Project_49923,Construction,City_E,61.49,804.42,80.18,6.89,8119.28,Implemented,19.23,9714864,54,"['Government', 'Local Community', 'Private Sector']",Medium,"['Green Infrastructure', 'Waste Management']"
Project_49967,Construction,City_A,51.54,654.94,53.99,8.83,8116.83,Planned,11.28,6587187,53,"['Private Sector', 'Government', 'Private Sector']",Medium,"['Waste Management', 'Green Infrastructure']"
Project_79773,Construction,City_D,98.12,849.33,46.13,9.39,8580.97,Not Applicable,74.29,9845688,45,"['Local Community', 'Government', 'Private Sector']",Low,"['Waste Management', 'Waste Management']"
Project_80166,Construction,City_E,94.53,644.94,74.83,4.43,8773.87,Planned,2.15,2207704,47,"['Private Sector', 'Private Sector', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Renewable Energy']"
Project_80446,Construction,City_B,51.05,987.83,96.29,4.25,8824.63,Not Applicable,52.56,1549114,45,"['Environmental Organization', 'Government', 'Private Sector']",High,"['Waste Management', 'Renewable Energy']"
Project_33415,Construction,City_E,82.76,673.94,53.08,7.13,7927.42,Planned,35.5,5694200,33,"['Government', 'Private Sector', 'Private Sector']",Low,"['Waste Management', 'Green Infrastructure']"
Project_72285,Construction,City_E,81.79,602.97,78.1,7.13,7813.75,Planned,91.83,9800754,7,"['Environmental Organization', 'Government', 'Government']",High,"['Energy Efficiency', 'Green Infrastructure']"
Project_29106,Construction,City_B,64.89,721.77,67.22,7.94,8137.05,Implemented,67.92,3742756,43,"['Government', 'Local Community', 'Government']",High,"['Waste Management', 'Renewable Energy']"
Project_81420,Construction,City_D,70.99,527.91,63.75,8.31,8667.27,Planned,81.44,9593120,19,"['Local Community', 'Local Community', 'Local Community']",High,"['Green Infrastructure', 'Green Infrastructure']"
Project_81511,Construction,City_E,94.19,673.95,64.92,8.75,7794.83,Not Applicable,4.16,9999547,25,"['Private Sector', 'Government', 'Local Community']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_81615,Construction,City_C,77.5,735.08,99.91,5.52,8173.14,Planned,72.44,537615,23,"['Private Sector', 'Government', 'Private Sector']",High,"['Waste Management', 'Energy Efficiency']"
Project_50401,Construction,City_D,67.21,525.85,51.95,9.99,8108.16,Planned,28.14,6168993,48,"['Government', 'Government', 'Government']",High,"['Energy Efficiency', 'Energy Efficiency']"
Project_50414,Construction,City_E,88.69,761.63,55.4,8.55,7848.21,Not Applicable,17.78,7539773,38,"['Environmental Organization', 'Environmental Organization', 'Government']",High,"['Renewable Energy', 'Energy Efficiency']"
Project_32711,Construction,City_D,98.73,797,43.12,4.51,8322.15,Planned,47.3,8030485,59,"['Environmental Organization', 'Government', 'Environmental Organization']",High,"['Waste Management', 'Green Infrastructure']"
Project_32694,Construction,City_D,54.85,981.82,52.21,5.03,8658.31,Planned,30.48,632559,8,"['Private Sector', 'Environmental Organization', 'Local Community']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_50615,Construction,City_D,69.81,776.83,50.25,9.35,8825.32,Not Applicable,41.13,6701430,34,"['Private Sector', 'Private Sector', 'Government']",High,"['Green Infrastructure', 'Renewable Energy']"
Project_50622,Construction,City_C,88.78,980.57,70.2,7.71,7916.49,Not Applicable,67.81,8206233,44,"['Government', 'Environmental Organization', 'Local Community']",Low,"['Waste Management', 'Energy Efficiency']"
Project_32428,Construction,City_D,66.5,844.94,82.34,5.56,8179.73,Planned,21.35,1986242,56,"['Local Community', 'Government', 'Environmental Organization']",Low,"['Renewable Energy', 'Waste Management']"
Project_50784,Construction,City_D,92.6,861.45,68.82,5.12,8856.76,Implemented,48.82,4191202,26,"['Government', 'Government', 'Local Community']",Low,"['Green Infrastructure', 'Energy Efficiency']"
Project_82347,Construction,City_A,78.15,654.19,72.29,5.81,8771.71,Planned,19.48,853300,33,"['Local Community', 'Government', 'Private Sector']",High,"['Green Infrastructure', 'Waste Management']"
Project_81431,Construction,City_B,56.78,766.77,98.16,7.32,8241.64,Planned,63.62,1534594,58,"['Local Community', 'Environmental Organization', 'Government']",Medium,"['Energy Efficiency', 'Waste Management']"
